cluster_id,model,stage_id,rank,peak_index_y,peak_index_x,peak_value,common_peak_fraction
MACS1149,A8,S13_P0,10,12,44,0.19510450794276976,0.7
MACS1149,A8,S13_P0,11,46,6,0.1897323732859332,0.7
MACS1149,A8,S13_P0,12,47,8,0.18877154623845085,0.7
MACS1149,A8,S13_P0,13,4,40,0.1806081032031794,0.7
MACS1149,A8,S13_P0,14,37,29,0.18001179786001723,0.7
MACS1149,A8,S13_P0,15,38,32,0.1776091389038753,0.7
MACS1149,A8,S13_P0,16,2,26,0.1764046369774137,0.7
MACS1149,A8,S13_P3,1,32,33,0.15834888083682117,0.7
MACS1149,A8,S13_P3,2,31,30,0.06900027811759818,0.7
MACS1149,A8,S13_P3,3,28,34,0.04430855626172736,0.7
MACS1149,A8,S13_P3,4,30,32,0.04337078194106386,0.7
MACS1149,A8,S13_P3,5,35,29,0.032113997743997154,0.7
MACS1149,A8,S13_P3,6,8,38,0.030924722641957378,0.7
MACS1149,A8,S13_P3,7,30,63,0.028457609183827733,0.7
MACS1149,A8,S13_P3,8,33,36,0.025661994689511726,0.7
MACS1149,A8,S13_P3,9,16,63,0.02480331615582227,0.7
MACS1149,A8,S13_P3,10,22,63,0.023951708813906916,0.7
MACS1149,A8,S13_P3,11,11,42,0.023924726509729877,0.7
MACS1149,A8,S13_P3,12,58,52,0.02262429991783506,0.7
MACS1149,A8,S13_P3,13,2,4,0.021807227164715854,0.7
MACS1149,A8,S13_P3,14,25,62,0.021276424377126138,0.7
MACS1149,A8,S13_P3,15,53,62,0.02096658798965146,0.7
MACS1149,A8,S13_P3,16,31,59,0.02018192102515983,0.7
MACS1149,A8,S13_P3,17,56,53,0.02001783485114182,0.7
MACS1149,A8,S13_P3,18,6,28,0.01949944607144505,0.7
MACS1149,A8,S13_P3,19,63,27,0.018864958881953806,0.7
MACS1149,A8,S13_P3,20,51,5,0.018486307157932164,0.7
MACS1149,A8,S13_P3,21,62,47,0.01847318869324264,0.7
MACS1149,A8,S13_P3,22,62,58,0.018041208991565964,0.7
MACS1149,A8,S13_P4,1,34,32,0.8602826895998892,0.7
MACS1149,A8,S13_P4,2,31,30,0.5824578720494153,0.7
MACS1149,A8,S13_P4,3,9,39,0.2661847754994231,0.7
MACS1149,A8,S13_P4,4,5,43,0.23608770124779307,0.7
MACS1149,A8,S13_P4,5,34,58,0.2274683596881393,0.7
MACS1149,A8,S13_P4,6,37,34,0.22350321343215585,0.7
MACS1149,A8,S13_P4,7,26,61,0.22296111659892862,0.7
MACS1149,A8,S13_P4,8,34,55,0.19848075985336597,0.7
MACS1149,A8,S13_P4,9,10,43,0.19521005015003523,0.7
MACS1149,A8,S13_P4,10,12,44,0.19509331363562482,0.7
MACS1149,A8,S13_P4,11,46,6,0.18958472108905325,0.7
MACS1149,A8,S13_P4,12,47,8,0.18852897455278592,0.7
MACS1149,A8,S13_P4,13,4,40,0.18055770519594938,0.7
MACS1149,A8,S13_P4,14,37,29,0.17963572518543144,0.7
MACS1149,A8,S13_P4,15,2,26,0.17621443881300497,0.7
MACS1149,A8,S13_P4,16,38,32,0.1759097908408941,0.7
AbellS1063,C10,S00,1,33,31,1.0,1.0
AbellS1063,C10,S00,2,31,33,0.8256318795339821,1.0
AbellS1063,C10,S00,3,31,26,0.31581912456254446,1.0
AbellS1063,C10,S00,4,63,11,0.3007495177369247,1.0
AbellS1063,C10,S00,5,34,26,0.23358211178206115,1.0
AbellS1063,C10,S00,6,28,12,0.22215418326591418,1.0
AbellS1063,C10,S00,7,39,19,0.21274596951465155,1.0
AbellS1063,C10,S00,8,42,28,0.21170122265246874,1.0
AbellS1063,C10,S00,9,8,38,0.2106739832559488,1.0
AbellS1063,C10,S00,10,32,24,0.206077590505246,1.0
AbellS1063,C10,S00,11,29,2,0.19858990113219777,1.0
AbellS1063,C10,S00,12,39,38,0.19751606344132186,1.0
AbellS1063,C10,S00,13,63,37,0.19313666011575814,1.0
AbellS1063,C10,S00,14,28,37,0.1913861505135713,1.0
AbellS1063,C10,S00,15,48,34,0.1892722494863587,1.0
AbellS1063,C10,S01,1,33,31,0.18,1.0
AbellS1063,C10,S01,2,31,33,0.14861373831611677,1.0
AbellS1063,C10,S01,3,31,26,0.056847442421258,1.0
AbellS1063,C10,S01,4,63,11,0.05413491319264645,1.0
AbellS1063,C10,S01,5,34,26,0.04204478012077101,1.0
AbellS1063,C10,S01,6,28,12,0.03998775298786455,1.0
AbellS1063,C10,S01,7,39,19,0.038294274512637276,1.0
AbellS1063,C10,S01,8,42,28,0.038106220077444374,1.0
AbellS1063,C10,S01,9,8,38,0.037921316986070784,1.0
AbellS1063,C10,S01,10,32,24,0.037093966290944275,1.0
AbellS1063,C10,S01,11,29,2,0.0357461822037956,1.0
AbellS1063,C10,S01,12,39,38,0.03555289141943793,1.0
AbellS1063,C10,S01,13,63,37,0.03476459882083646,1.0
AbellS1063,C10,S01,14,28,37,0.034449507092442835,1.0
AbellS1063,C10,S01,15,48,34,0.03406900490754457,1.0
AbellS1063,C10,S02,1,33,30,0.28602811066094375,0.8666666666666667
AbellS1063,C10,S02,2,30,33,0.27596920994237395,0.8666666666666667
AbellS1063,C10,S02,3,31,30,0.2581982199098466,0.8666666666666667
AbellS1063,C10,S02,4,62,10,0.11020282834286738,0.8666666666666667
AbellS1063,C10,S02,5,38,38,0.09057013606566178,0.8666666666666667
AbellS1063,C10,S02,6,35,29,0.08146369261729826,0.8666666666666667
AbellS1063,C10,S02,7,1,28,0.0814406863307874,0.8666666666666667
AbellS1063,C10,S02,8,31,25,0.08019216102129481,0.8666666666666667
AbellS1063,C10,S02,9,62,38,0.07230427100812412,0.8666666666666667
AbellS1063,C10,S02,10,28,2,0.06942320959773018,0.8666666666666667
AbellS1063,C10,S02,11,30,2,0.06917563172614904,0.8666666666666667
AbellS1063,C10,S02,12,9,38,0.06701926696102646,0.8666666666666667
AbellS1063,C10,S02,13,25,36,0.06656010462850918,0.8666666666666667
AbellS1063,C10,S02,14,43,1,0.06641495901814137,0.8666666666666667
AbellS1063,C10,S02,15,47,35,0.06608219143873362,0.8666666666666667
AbellS1063,C10,S02,16,38,35,0.06510721635065501,0.8666666666666667
AbellS1063,C10,S02,17,62,16,0.06344367632755134,0.8666666666666667
AbellS1063,C10,S02,18,25,25,0.061895121967729706,0.8666666666666667
AbellS1063,C10,S02,19,41,20,0.06121622104599681,0.8666666666666667
AbellS1063,C10,S02,20,28,37,0.05951108572320934,0.8666666666666667
AbellS1063,C10,S02,21,58,9,0.05948443561886005,0.8666666666666667
AbellS1063,C10,C10-S04,1,33,31,0.23084776225760167,0.6666666666666666
AbellS1063,C10,C10-S04,2,1,28,0.08437290850971876,0.6666666666666666
AbellS1063,C10,C10-S04,3,63,10,0.06726228026487373,0.6666666666666666
AbellS1063,C10,C10-S04,4,30,2,0.061466345194804844,0.6666666666666666
AbellS1063,C10,C10-S04,5,51,34,0.0562690322294224,0.6666666666666666
AbellS1063,C10,C10-S04,6,31,51,0.05625928522457199,0.6666666666666666
AbellS1063,C10,C10-S04,7,1,15,0.05390656071367194,0.6666666666666666
AbellS1063,C10,C10-S04,8,43,38,0.052682975957695374,0.6666666666666666
AbellS1063,C10,C10-S04,9,41,10,0.0524661121106873,0.6666666666666666
AbellS1063,C10,C10-S04,10,42,13,0.05192053707576219,0.6666666666666666
AbellS1063,C10,C10-S04,11,48,33,0.04801043957437362,0.6666666666666666
AbellS1063,C10,C10-S04,12,35,26,0.047779306342828745,0.6666666666666666
AbellS1063,C10,C10-S04,13,41,22,0.046358887436791854,0.6666666666666666
AbellS1063,C10,C10-S04,14,27,46,0.04635649903635049,0.6666666666666666
AbellS1063,C10,C10-S04,15,47,16,0.046353743871236947,0.6666666666666666
AbellS1063,C10,C10-S04,16,22,6,0.04608164093580894,0.6666666666666666
AbellS1063,C10,C10-S04,17,45,32,0.04578596955774821,0.6666666666666666
AbellS1063,C10,C10-S04,18,54,53,0.04554566932953063,0.6666666666666666
AbellS1063,C10,C10-S04,19,32,5,0.04554155280602051,0.6666666666666666
AbellS1063,C10,C10-S04,20,28,37,0.04528692451149838,0.6666666666666666
AbellS1063,C10,C10-S04,21,32,38,0.04475775312584617,0.6666666666666666
AbellS1063,C10,C10-S04,22,9,38,0.044289115637875444,0.6666666666666666
AbellS1063,C10,C10-S04,23,58,9,0.043307658446052395,0.6666666666666666
AbellS1063,C10,C10-S04,24,6,33,0.04283478085460278,0.6666666666666666
AbellS1063,C10,C10-S04,25,48,49,0.042564342974711,0.6666666666666666
AbellS1063,C10,C10-S05,1,33,31,0.1479490817644468,0.7333333333333333
AbellS1063,C10,C10-S05,2,30,33,0.08925135368142922,0.7333333333333333
AbellS1063,C10,C10-S05,3,32,34,0.07169363844893364,0.7333333333333333
AbellS1063,C10,C10-S05,4,63,11,0.05314191733169153,0.7333333333333333
AbellS1063,C10,C10-S05,5,1,29,0.0426461364690457,0.7333333333333333
AbellS1063,C10,C10-S05,6,30,3,0.04111167047227844,0.7333333333333333
AbellS1063,C10,C10-S05,7,58,10,0.040934253362904266,0.7333333333333333
AbellS1063,C10,C10-S05,8,6,34,0.0322073118778584,0.7333333333333333
AbellS1063,C10,C10-S05,9,62,36,0.03136196369471421,0.7333333333333333
AbellS1063,C10,C10-S05,10,29,39,0.031200364493205627,0.7333333333333333
AbellS1063,C10,C10-S05,11,36,31,0.03110473533111178,0.7333333333333333
AbellS1063,C10,C10-S05,12,48,34,0.030026797650380993,0.7333333333333333
AbellS1063,C10,C10-S05,13,32,39,0.029833169396107105,0.7333333333333333
AbellS1063,C10,C10-S05,14,9,39,0.0294800391611423,0.7333333333333333
AbellS1063,C10,C10-S05,15,48,40,0.029105677826942202,0.7333333333333333
AbellS1063,C10,C10-S05,16,48,50,0.028378543682305746,0.7333333333333333
AbellS1063,C10,C10-S05,17,46,35,0.026799277805844235,0.7333333333333333
AbellS1063,C10,C10-S05,18,32,6,0.025760483690026193,0.7333333333333333
AbellS1063,C10,C10-S05,19,31,27,0.025485510672427575,0.7333333333333333
AbellS1063,C10,C10-S05,20,45,33,0.02541417388889446,0.7333333333333333
AbellS1063,C10,C10-S05,21,43,39,0.024870620944100842,0.7333333333333333
AbellS1063,C10,C10-S05,22,28,26,0.02246080450746005,0.7333333333333333
AbellS1063,C10,C10-S05,23,21,26,0.02220927155962188,0.7333333333333333
AbellS1063,C10,C10-S05,24,41,39,0.022109559870851954,0.7333333333333333
AbellS1063,C10,C10-S05,25,31,63,0.02132797284119197,0.7333333333333333
AbellS1063,C10,C10-S05,26,34,39,0.021196250539196285,0.7333333333333333
AbellS1063,C10,C10-S05,27,6,23,0.021027070065859646,0.7333333333333333
AbellS1063,C10,C10-S05,28,45,16,0.020803444847112863,0.7333333333333333
AbellS1063,C10,C10-S06,1,33,31,0.23084776225760167,0.6666666666666666
AbellS1063,C10,C10-S06,2,1,28,0.08437290850971876,0.6666666666666666
AbellS1063,C10,C10-S06,3,63,10,0.06726228026487373,0.6666666666666666
AbellS1063,C10,C10-S06,4,30,2,0.061466345194804844,0.6666666666666666
AbellS1063,C10,C10-S06,5,51,34,0.0562690322294224,0.6666666666666666
AbellS1063,C10,C10-S06,6,31,51,0.05625928522457199,0.6666666666666666
AbellS1063,C10,C10-S06,7,1,15,0.05390656071367194,0.6666666666666666
AbellS1063,C10,C10-S06,8,43,38,0.052682975957695374,0.6666666666666666
AbellS1063,C10,C10-S06,9,41,10,0.0524661121106873,0.6666666666666666
AbellS1063,C10,C10-S06,10,42,13,0.05192053707576219,0.6666666666666666
AbellS1063,C10,C10-S06,11,48,33,0.04801043957437362,0.6666666666666666
AbellS1063,C10,C10-S06,12,35,26,0.047779306342828745,0.6666666666666666
AbellS1063,C10,C10-S06,13,41,22,0.046358887436791854,0.6666666666666666
AbellS1063,C10,C10-S06,14,27,46,0.04635649903635049,0.6666666666666666
AbellS1063,C10,C10-S06,15,47,16,0.046353743871236947,0.6666666666666666
AbellS1063,C10,C10-S06,16,22,6,0.04608164093580894,0.6666666666666666
AbellS1063,C10,C10-S06,17,45,32,0.04578596955774821,0.6666666666666666
AbellS1063,C10,C10-S06,18,54,53,0.04554566932953063,0.6666666666666666
AbellS1063,C10,C10-S06,19,32,5,0.04554155280602051,0.6666666666666666
AbellS1063,C10,C10-S06,20,28,37,0.04528692451149838,0.6666666666666666
AbellS1063,C10,C10-S06,21,32,38,0.04475775312584617,0.6666666666666666
AbellS1063,C10,C10-S06,22,9,38,0.044289115637875444,0.6666666666666666
AbellS1063,C10,C10-S06,23,58,9,0.043307658446052395,0.6666666666666666
AbellS1063,C10,C10-S06,24,6,33,0.04283478085460278,0.6666666666666666
AbellS1063,C10,C10-S06,25,48,49,0.042564342974711,0.6666666666666666
AbellS1063,C10,S13_P0,1,31,34,0.21274758169074784,0.7333333333333333
AbellS1063,C10,S13_P0,2,34,32,0.18970186365076624,0.7333333333333333
AbellS1063,C10,S13_P0,3,30,31,0.16863604673165206,0.7333333333333333
AbellS1063,C10,S13_P0,4,62,10,0.07295678437344709,0.7333333333333333
AbellS1063,C10,S13_P0,5,35,29,0.06876742259278301,0.7333333333333333
AbellS1063,C10,S13_P0,6,25,37,0.061537216500207714,0.7333333333333333
AbellS1063,C10,S13_P0,7,1,28,0.05977324807149491,0.7333333333333333
AbellS1063,C10,S13_P0,8,43,1,0.058914305621746245,0.7333333333333333
AbellS1063,C10,S13_P0,9,38,38,0.058884198904505095,0.7333333333333333
AbellS1063,C10,S13_P0,10,29,26,0.05726721134092209,0.7333333333333333
AbellS1063,C10,S13_P0,11,62,17,0.05565381130077321,0.7333333333333333
AbellS1063,C10,S13_P0,12,38,35,0.05218123031657827,0.7333333333333333
AbellS1063,C10,S13_P0,13,41,21,0.052023730276960334,0.7333333333333333
AbellS1063,C10,S13_P0,14,38,13,0.05061970878912786,0.7333333333333333
AbellS1063,C10,S13_P0,15,38,63,0.04977982701153387,0.7333333333333333
AbellS1063,C10,S13_P0,16,45,35,0.04749478523213497,0.7333333333333333
AbellS1063,C10,S13_P0,17,62,38,0.04746498285313406,0.7333333333333333
AbellS1063,C10,S13_P0,18,27,13,0.04623889618833677,0.7333333333333333
AbellS1063,C10,S13_P3,1,30,34,0.06371940654450953,0.9333333333333333
AbellS1063,C10,S13_P3,2,31,32,0.05941759222385439,0.9333333333333333
AbellS1063,C10,S13_P3,3,62,11,0.041522208795967776,0.9333333333333333
AbellS1063,C10,S13_P3,4,33,33,0.03245264986599104,0.9333333333333333
AbellS1063,C10,S13_P3,5,42,3,0.01908346667802631,0.9333333333333333
AbellS1063,C10,S13_P3,6,51,39,0.018540236128541707,0.9333333333333333
AbellS1063,C10,S13_P3,7,62,37,0.018040739148581605,0.9333333333333333
AbellS1063,C10,S13_P3,8,44,30,0.017716481571543846,0.9333333333333333
AbellS1063,C10,S13_P3,9,62,39,0.017633697242552593,0.9333333333333333
AbellS1063,C10,S13_P3,10,32,29,0.01742539141415913,0.9333333333333333
AbellS1063,C10,S13_P3,11,36,40,0.01714628451983668,0.9333333333333333
AbellS1063,C10,S13_P3,12,35,28,0.01681610285133344,0.9333333333333333
AbellS1063,C10,S13_P3,13,32,36,0.016753472694463863,0.9333333333333333
AbellS1063,C10,S13_P3,14,46,50,0.0161839905153355,0.9333333333333333
AbellS1063,C10,S13_P3,15,5,39,0.015140968521138371,0.9333333333333333
AbellS1063,C10,S13_P3,16,46,40,0.015040777397134062,0.9333333333333333
AbellS1063,C10,S13_P3,17,39,39,0.015013891753758175,0.9333333333333333
AbellS1063,C10,S13_P3,18,44,36,0.014231137043109424,0.9333333333333333
AbellS1063,C10,S13_P3,19,58,11,0.014063375287734122,0.9333333333333333
AbellS1063,C10,S13_P3,20,6,32,0.01388925091153979,0.9333333333333333
AbellS1063,C10,S13_P3,21,28,26,0.013603678992596013,0.9333333333333333
AbellS1063,C10,S13_P3,22,41,21,0.012899815527559512,0.9333333333333333
AbellS1063,C10,S13_P3,23,29,28,0.012842894739588717,0.9333333333333333
AbellS1063,C10,S13_P3,24,55,16,0.012725601184126512,0.9333333333333333
AbellS1063,C10,S13_P3,25,38,10,0.012640530087213001,0.9333333333333333
AbellS1063,C10,S13_P3,26,19,9,0.012536204768377475,0.9333333333333333
AbellS1063,C10,S13_P3,27,13,3,0.01239524588750143,0.9333333333333333
AbellS1063,C10,S13_P3,28,31,63,0.01203348004727572,0.9333333333333333
AbellS1063,C10,S13_P3,29,10,39,0.011835137125463205,0.9333333333333333
AbellS1063,C10,S13_P3,30,45,59,0.01156598528237604,0.9333333333333333
AbellS1063,C10,S13_P3,31,9,22,0.011549025347134203,0.9333333333333333
AbellS1063,C10,S13_P3,32,62,19,0.01144290833635385,0.9333333333333333
AbellS1063,C10,S13_P3,33,12,45,0.011131094162029832,0.9333333333333333
AbellS1063,C10,S13_P3,34,31,5,0.011025861586969088,0.9333333333333333
AbellS1063,C10,S13_P3,35,29,38,0.011004589127658584,0.9333333333333333
AbellS1063,C10,S13_P3,36,29,2,0.010989834231243733,0.9333333333333333
AbellS1063,C10,S13_P3,37,23,26,0.010938545221021343,0.9333333333333333
AbellS1063,C10,S13_P3,38,38,63,0.010843374506228121,0.9333333333333333
AbellS1063,C10,S13_P3,39,26,37,0.010699816800186428,0.9333333333333333
AbellS1063,C10,S13_P3,40,31,44,0.010659390722965463,0.9333333333333333
AbellS1063,C10,S13_P4,1,31,34,0.21066403587590044,0.8
AbellS1063,C10,S13_P4,2,34,32,0.18294593076012122,0.8
AbellS1063,C10,S13_P4,3,30,31,0.168350227594058,0.8
AbellS1063,C10,S13_P4,4,62,10,0.07203644511589477,0.8
AbellS1063,C10,S13_P4,5,35,29,0.06876261310453824,0.8
AbellS1063,C10,S13_P4,6,25,37,0.0612398504694283,0.8
AbellS1063,C10,S13_P4,7,1,28,0.0592798254863373,0.8
AbellS1063,C10,S13_P4,8,38,38,0.05880847732987774,0.8
AbellS1063,C10,S13_P4,9,43,1,0.05759818603514253,0.8
AbellS1063,C10,S13_P4,10,30,26,0.05612961489000888,0.8
AbellS1063,C10,S13_P4,11,62,17,0.055247018719455074,0.8
AbellS1063,C10,S13_P4,12,31,24,0.05428679155256531,0.8
AbellS1063,C10,S13_P4,13,38,35,0.05207159487204035,0.8
AbellS1063,C10,S13_P4,14,41,21,0.05039904038059508,0.8
AbellS1063,C10,S13_P4,15,38,13,0.05035833886924766,0.8
AbellS1063,C10,S13_P4,16,38,63,0.048584487304240635,0.8
AbellS1063,C10,S13_P4,17,45,35,0.047494452709995555,0.8
AbellS1063,C10,S13_P4,18,26,34,0.046275434418835984,0.8
AbellS1063,C10,S13_P4,19,62,38,0.045929483400745465,0.8
AbellS1063,C10,S13_P4,20,27,13,0.04571659533965581,0.8
AbellS1063,C10,S13_P4,21,48,36,0.04548813971518807,0.8
AbellS1063,A8,S00,1,33,31,0.17805835573330164,0.9333333333333333
AbellS1063,A8,S00,2,31,33,0.14826227395809613,0.9333333333333333
AbellS1063,A8,S00,3,31,27,0.05666281760077163,0.9333333333333333
AbellS1063,A8,S00,4,63,11,0.05332472344336426,0.9333333333333333
AbellS1063,A8,S00,5,34,26,0.044138577037658194,0.9333333333333333
AbellS1063,A8,S00,6,28,12,0.04069780505924898,0.9333333333333333
AbellS1063,A8,S00,7,8,38,0.03972517879275454,0.9333333333333333
AbellS1063,A8,S00,8,40,19,0.039053664584983376,0.9333333333333333
AbellS1063,A8,S00,9,42,28,0.03899032530468727,0.9333333333333333
AbellS1063,A8,S00,10,41,38,0.03834774098008198,0.9333333333333333
AbellS1063,A8,S00,11,6,38,0.037470681986101775,0.9333333333333333
AbellS1063,A8,S00,12,38,22,0.037237986300882334,0.9333333333333333
AbellS1063,A8,S00,13,39,39,0.037164875178956155,0.9333333333333333
AbellS1063,A8,S00,14,27,36,0.03627205457924533,0.9333333333333333
AbellS1063,A8,S00,15,47,34,0.035926129709041535,0.9333333333333333
AbellS1063,A8,S00,16,26,29,0.03544084547313016,0.9333333333333333
AbellS1063,A8,S00,17,29,2,0.03543627424642655,0.9333333333333333
AbellS1063,A8,S00,18,38,41,0.03508329773727274,0.9333333333333333
AbellS1063,A8,S00,19,62,37,0.034914428035972875,0.9333333333333333
AbellS1063,A8,S00,20,37,31,0.03484715957278167,0.9333333333333333
AbellS1063,A8,S01,1,33,31,0.17805835573330164,0.9333333333333333
AbellS1063,A8,S01,2,31,33,0.14826227395809613,0.9333333333333333
AbellS1063,A8,S01,3,31,27,0.05666281760077163,0.9333333333333333
AbellS1063,A8,S01,4,63,11,0.05332472344336426,0.9333333333333333
AbellS1063,A8,S01,5,34,26,0.044138577037658194,0.9333333333333333
AbellS1063,A8,S01,6,28,12,0.04069780505924898,0.9333333333333333
AbellS1063,A8,S01,7,8,38,0.03972517879275454,0.9333333333333333
AbellS1063,A8,S01,8,40,19,0.039053664584983376,0.9333333333333333
AbellS1063,A8,S01,9,42,28,0.03899032530468727,0.9333333333333333
AbellS1063,A8,S01,10,41,38,0.03834774098008198,0.9333333333333333
AbellS1063,A8,S01,11,6,38,0.037470681986101775,0.9333333333333333
AbellS1063,A8,S01,12,38,22,0.037237986300882334,0.9333333333333333
AbellS1063,A8,S01,13,39,39,0.037164875178956155,0.9333333333333333
AbellS1063,A8,S01,14,27,36,0.03627205457924533,0.9333333333333333
AbellS1063,A8,S01,15,47,34,0.035926129709041535,0.9333333333333333
AbellS1063,A8,S01,16,26,29,0.03544084547313016,0.9333333333333333
AbellS1063,A8,S01,17,29,2,0.03543627424642655,0.9333333333333333
AbellS1063,A8,S01,18,38,41,0.03508329773727274,0.9333333333333333
AbellS1063,A8,S01,19,62,37,0.034914428035972875,0.9333333333333333
AbellS1063,A8,S01,20,37,31,0.03484715957278167,0.9333333333333333
AbellS1063,A8,S02,1,33,30,1.1315567294906388,0.7333333333333333
AbellS1063,A8,S02,2,30,33,1.1090820535589598,0.7333333333333333
AbellS1063,A8,S02,3,31,30,1.01974372001489,0.7333333333333333
AbellS1063,A8,S02,4,62,10,0.4517270559220958,0.7333333333333333
AbellS1063,A8,S02,5,38,38,0.35830099995093395,0.7333333333333333
AbellS1063,A8,S02,6,1,28,0.33209731922434427,0.7333333333333333
AbellS1063,A8,S02,7,9,38,0.31017181968474367,0.7333333333333333
AbellS1063,A8,S02,8,62,38,0.30250227561602244,0.7333333333333333
AbellS1063,A8,S02,9,31,25,0.30185747719042066,0.7333333333333333
AbellS1063,A8,S02,10,30,2,0.28881818240778573,0.7333333333333333
AbellS1063,A8,S02,11,47,35,0.2771931023292056,0.7333333333333333
AbellS1063,A8,S02,12,38,13,0.27632342527982917,0.7333333333333333
AbellS1063,A8,S02,13,47,49,0.27121353031625856,0.7333333333333333
AbellS1063,A8,S02,14,28,2,0.2689032295290527,0.7333333333333333
AbellS1063,A8,S02,15,25,37,0.2655041305195653,0.7333333333333333
AbellS1063,A8,S02,16,28,36,0.26218572515678445,0.7333333333333333
AbellS1063,A8,S02,17,61,15,0.2600174252305254,0.7333333333333333
AbellS1063,A8,S02,18,25,25,0.25982022693545814,0.7333333333333333
AbellS1063,A8,S02,19,22,32,0.2570294842011333,0.7333333333333333
AbellS1063,A8,S02,20,62,17,0.25496478728970284,0.7333333333333333
AbellS1063,A8,S02,21,1,15,0.2545438386373898,0.7333333333333333
AbellS1063,A8,S02,22,38,35,0.25161379536761613,0.7333333333333333
AbellS1063,A8,S02,23,58,9,0.25148138260683967,0.7333333333333333
AbellS1063,A8,S02,24,43,1,0.24938552579343962,0.7333333333333333
AbellS1063,A8,S02,25,32,5,0.24659105221123923,0.7333333333333333
AbellS1063,A8,S02,26,62,36,0.24368890280993075,0.7333333333333333
AbellS1063,A8,S02,27,47,41,0.2423290953362799,0.7333333333333333
AbellS1063,A8,A8-S03,1,32,31,0.15733599424464167,0.7333333333333333
AbellS1063,A8,A8-S03,2,63,11,0.05054291287991396,0.7333333333333333
AbellS1063,A8,A8-S03,3,34,26,0.0428149163279597,0.7333333333333333
AbellS1063,A8,A8-S03,4,38,22,0.03772911618978374,0.7333333333333333
AbellS1063,A8,A8-S03,5,42,28,0.03696736721328128,0.7333333333333333
AbellS1063,A8,A8-S03,6,40,19,0.03692760031079474,0.7333333333333333
AbellS1063,A8,A8-S03,7,39,39,0.036699697787299715,0.7333333333333333
AbellS1063,A8,A8-S03,8,41,38,0.035979810343144375,0.7333333333333333
AbellS1063,A8,A8-S03,9,27,36,0.035903299455349,0.7333333333333333
AbellS1063,A8,A8-S03,10,28,12,0.03586622007788752,0.7333333333333333
AbellS1063,A8,A8-S03,11,38,41,0.03558085340848666,0.7333333333333333
AbellS1063,A8,A8-S03,12,26,29,0.03536297537126289,0.7333333333333333
AbellS1063,A8,A8-S03,13,38,20,0.03517475429562892,0.7333333333333333
AbellS1063,A8,A8-S03,14,8,38,0.034924915118235894,0.7333333333333333
AbellS1063,A8,A8-S03,15,47,34,0.0346089692466496,0.7333333333333333
AbellS1063,A8,A8-S03,16,63,15,0.03459310423545769,0.7333333333333333
AbellS1063,A8,A8-S03,17,37,31,0.0336113938640658,0.7333333333333333
AbellS1063,A8,A8-S03,18,63,37,0.03358407447856741,0.7333333333333333
AbellS1063,A8,A8-S04,1,32,31,0.1570494532920236,0.7333333333333333
AbellS1063,A8,A8-S04,2,63,11,0.050424661602504174,0.7333333333333333
AbellS1063,A8,A8-S04,3,34,26,0.042674080466269165,0.7333333333333333
AbellS1063,A8,A8-S04,4,38,22,0.0375862463590129,0.7333333333333333
AbellS1063,A8,A8-S04,5,42,28,0.036827508522983304,0.7333333333333333
AbellS1063,A8,A8-S04,6,40,19,0.036758358513101386,0.7333333333333333
AbellS1063,A8,A8-S04,7,39,39,0.03654520127341959,0.7333333333333333
AbellS1063,A8,A8-S04,8,41,38,0.03576382932439333,0.7333333333333333
AbellS1063,A8,A8-S04,9,27,36,0.03575672799648251,0.7333333333333333
AbellS1063,A8,A8-S04,10,28,12,0.035625013671165474,0.7333333333333333
AbellS1063,A8,A8-S04,11,38,41,0.035419636662928085,0.7333333333333333
AbellS1063,A8,A8-S04,12,26,29,0.035233439143077465,0.7333333333333333
AbellS1063,A8,A8-S04,13,38,20,0.03510350313592852,0.7333333333333333
AbellS1063,A8,A8-S04,14,8,38,0.03464927572501708,0.7333333333333333
AbellS1063,A8,A8-S04,15,63,15,0.034501222995458644,0.7333333333333333
AbellS1063,A8,A8-S04,16,47,34,0.03442106227929337,0.7333333333333333
AbellS1063,A8,A8-S04,17,63,37,0.03349529516677688,0.7333333333333333
AbellS1063,A8,A8-S04,18,37,31,0.03349093299227459,0.7333333333333333
AbellS1063,A8,A8-S05,1,32,31,0.15705252300916206,0.7333333333333333
AbellS1063,A8,A8-S05,2,31,27,0.05307317432484762,0.7333333333333333
AbellS1063,A8,A8-S05,3,63,11,0.05024912654789002,0.7333333333333333
AbellS1063,A8,A8-S05,4,34,26,0.04104296944608564,0.7333333333333333
AbellS1063,A8,A8-S05,5,40,19,0.03557610788970696,0.7333333333333333
AbellS1063,A8,A8-S05,6,42,28,0.035341255590136796,0.7333333333333333
AbellS1063,A8,A8-S05,7,28,12,0.034579107987164695,0.7333333333333333
AbellS1063,A8,A8-S05,8,39,39,0.0344402274082944,0.7333333333333333
AbellS1063,A8,A8-S05,9,38,22,0.03404762945145272,0.7333333333333333
